30730 0 106 4317520074
16518 0 52 4317520087
0 0 0 4317520100
0 0 0 4317520113
0 0 0 4317520126
0 0 0 4317520139
0 0 0 4317520152
0 0 0 4317520165
0 0 0 4317520178
0 0 0 4317520191
0 0 0 4317520204
0 0 0 4317520217
0 0 0 4317520230
0 0 0 4317520243
0 0 0 4317520256
0 0 0 4317520269
0 0 0 4317520282
0 0 0 4317520295
0 0 0 4317520308
0 0 0 4317520321
10820 0 36 4317520334
26300 0 82 4317520347
0 0 0 4317520360
0 0 0 4317520373
0 0 0 4317520386
0 0 0 4317520399
0 0 0 4317520412
0 0 0 4317520425
0 0 0 4317520438
0 0 0 4317520451
0 0 0 4317520464
0 0 0 4317520477
0 0 0 4317520490
0 0 0 4317520503
0 0 0 4317520516
0 0 0 4317520529
0 0 0 4317520542
0 0 0 4317520555
0 0 0 4317520568
0 0 0 4317520581
6681 0 30 4317520594
23554 0 76 4317520607
0 0 0 4317520620
0 0 0 4317520633
0 0 0 4317520646
0 0 0 4317520659
0 0 0 4317520672
0 0 0 4317520685
0 0 0 4317520698
0 0 0 4317520711
0 0 0 4317520724
0 0 0 4317520737
0 0 0 4317520750
0 0 0 4317520763
0 0 0 4317520776
0 0 0 4317520789
0 0 0 4317520802
0 0 0 4317520815
0 0 0 4317520828
0 0 0 4317520841
10451 0 53 4317520854
14824 0 45 4317520867
0 0 0 4317520880
0 0 0 4317520893
0 0 0 4317520906
0 0 0 4317520919
0 0 0 4317520932
0 0 0 4317520945
0 0 0 4317520958
0 0 0 4317520971
0 0 0 4317520984
0 0 0 4317520997
0 0 0 4317521010
0 0 0 4317521023
0 0 0 4317521036
0 0 0 4317521049
0 0 0 4317521062
0 0 0 4317521075
0 0 0 4317521088
4100 0 15 4317521101
12803 0 52 4317521114
3597 0 7 4317521127
0 0 0 4317521140
0 0 0 4317521153
0 0 0 4317521166
0 0 0 4317521179
0 0 0 4317521192
0 0 0 4317521205
0 0 0 4317521218
0 0 0 4317521231
0 0 0 4317521244
0 0 0 4317521257
0 0 0 4317521270
0 0 0 4317521283
0 0 0 4317521296
0 0 0 4317521309
0 0 0 4317521322
0 0 0 4317521335
1775 0 7 4317521348
5101 0 7 4317521361
10314 0 37 4317521374
0 0 0 4317521387
0 0 0 4317521400
0 0 0 4317521413
0 0 0 4317521426
0 0 0 4317521439
0 0 0 4317521452
0 0 0 4317521465
0 0 0 4317521478
0 0 0 4317521491
0 0 0 4317521504
0 0 0 4317521517
0 0 0 4317521530
0 0 0 4317521543
0 0 0 4317521556
0 0 0 4317521569
0 0 0 4317521582
0 0 0 4317521595
5614 0 30 4317521608
4825 0 22 4317521621
3596 0 7 4317521634
0 0 0 4317521647
0 0 0 4317521660
0 0 0 4317521673
0 0 0 4317521686
0 0 0 4317521699
0 0 0 4317521712
0 0 0 4317521725
0 0 0 4317521738
0 0 0 4317521751
0 0 0 4317521764
0 0 0 4317521777
0 0 0 4317521790
0 0 0 4317521803
0 0 0 4317521816
0 0 0 4317521829
0 0 0 4317521842
2315 0 7 4317521855
2315 0 7 4317521868
6945 0 22 4317521881
0 0 0 4317521894
0 0 0 4317521907
0 0 0 4317521920
0 0 0 4317521933
0 0 0 4317521946
0 0 0 4317521959
0 0 0 4317521972
0 0 0 4317521985
0 0 0 4317521998
0 0 0 4317522011
0 0 0 4317522024
0 0 0 4317522037
0 0 0 4317522050
0 0 0 4317522063
0 0 0 4317522076
0 0 0 4317522089
376 0 7 4317522102
3372 0 7 4317522115
5150 0 22 4317522128
472 0 0 4317522141
0 0 0 4317522154
0 0 0 4317522167
0 0 0 4317522180
0 0 0 4317522193
0 0 0 4317522206
0 0 0 4317522219
0 0 0 4317522232
0 0 0 4317522245
0 0 0 4317522258
0 0 0 4317522271
0 0 0 4317522284
0 0 0 4317522297
0 0 0 4317522310
0 0 0 4317522323
0 0 0 4317522336
0 0 0 4317522349
3204 0 14 4317522362
0 0 0 4317522375
4806 0 21 4317522388
0 0 0 4317522401
0 0 0 4317522414
0 0 0 4317522427
0 0 0 4317522440
0 0 0 4317522453
0 0 0 4317522466
0 0 0 4317522479
0 0 0 4317522492
0 0 0 4317522505
0 0 0 4317522518
0 0 0 4317522531
0 0 0 4317522544
0 0 0 4317522557
0 0 0 4317522570
0 0 0 4317522583
0 0 0 4317522596
1252 0 7 4317522609
1252 0 7 4317522622
3756 0 14 4317522635
0 0 0 4317522648
0 0 0 4317522661
0 0 0 4317522674
0 0 0 4317522687
0 0 0 4317522700
0 0 0 4317522713
0 0 0 4317522726
0 0 0 4317522739
0 0 0 4317522752
0 0 0 4317522765
0 0 0 4317522778
0 0 0 4317522791
0 0 0 4317522804
0 0 0 4317522817
0 0 0 4317522830
0 0 0 4317522843
982 0 7 4317522856
982 0 0 4317522869
2946 0 21 4317522882
0 0 0 4317522895
0 0 0 4317522908
0 0 0 4317522921
0 0 0 4317522934
0 0 0 4317522947
0 0 0 4317522960
0 0 0 4317522973
0 0 0 4317522986
0 0 0 4317522999
0 0 0 4317523012
0 0 0 4317523025
0 0 0 4317523038
0 0 0 4317523051
0 0 0 4317523064
0 0 0 4317523077
0 0 0 4317523090
0 0 0 4317523103
1794 0 14 4317523116
0 0 0 4317523129
2691 0 21 4317523142
0 0 0 4317523155
0 0 0 4317523168
0 0 0 4317523181
0 0 0 4317523194
0 0 0 4317523207
0 0 0 4317523220
0 0 0 4317523233
0 0 0 4317523246
0 0 0 4317523259
0 0 0 4317523272
0 0 0 4317523285
0 0 0 4317523298
0 0 0 4317523311
0 0 0 4317523324
0 0 0 4317523337
0 0 0 4317523350
1442 0 0 4317523363
0 0 0 4317523376
2163 0 0 4317523389
0 0 0 4317523402
0 0 0 4317523415
0 0 0 4317523428
